the_geom,Name,Descriptio
POINT (-2.39332969882456 51.3970619272327),kml_230,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39290631865106 51.3967658094625),kml_231,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39250369924959 51.3966929097197),kml_232,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39255340809493 51.3966298194226),kml_233,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39206965539255 51.3964930079915),kml_234,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39190092822787 51.3963445335689),kml_235,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39181419927985 51.3962916083387),kml_236,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39165498741356 51.3963549747254),kml_237,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39154011961846 51.3963237172329),kml_238,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3914898099636 51.3963166042688),kml_239,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39167056039193 51.3963605857702),kml_240,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3907161299348 51.3959786812762),kml_241,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39053313573092 51.3958936256137),kml_242,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35258006967516 51.3919345345992),kml_243,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40717934834422 51.3875165206012),kml_244,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4072894289853 51.3875570382356),kml_245,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4014418306793 51.383627234543),kml_246,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4013786832288 51.3836815655138),kml_247,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40106597175139 51.3835138213957),kml_248,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40112474914589 51.3834610337129),kml_249,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40214612728771 51.3841202080936),kml_250,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40221428453125 51.3840562411483),kml_251,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40189504970125 51.3838883418716),kml_252,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40184398885786 51.3839293277113),kml_253,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40289403965713 51.3846400845662),kml_254,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40295731224079 51.3846000450528),kml_255,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40256015318775 51.3843020735309),kml_256,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40248845774804 51.3843408833081),kml_257,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40325288609426 51.3849191299671),kml_258,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40330318120721 51.384858459992),kml_259,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39734913528866 51.3816626895341),kml_260,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39729755176196 51.3816435379656),kml_261,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39834245448024 51.3820077327433),kml_262,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39848017704389 51.3820822333879),kml_263,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39882837993081 51.3822599313537),kml_264,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39876012367068 51.3823127501756),kml_265,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39969938513177 51.3828007131724),kml_266,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39975728124363 51.3827554800383),kml_267,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39920629073379 51.3825427895897),kml_268,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39926301508518 51.3824854253817),kml_269,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.400534838745 51.3832432691521),kml_270,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40058263354161 51.3831809908409),kml_271,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40008734638081 51.3830122505326),kml_272,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40014270972863 51.3829483284962),kml_273,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39632191052108 51.3814640955522),kml_274,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39634579617871 51.3813765505601),kml_275,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39567649353344 51.3813022269319),kml_276,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39583304319035 51.3812527969852),kml_277,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39467008269322 51.3809736553457),kml_278,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39271715101973 51.3805953975887),kml_279,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39272823751306 51.3806725769508),kml_280,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39252162111053 51.3805753782657),kml_281,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39344498766207 51.3807968273852),kml_282,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39336544558355 51.3807222152647),kml_283,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38234530401066 51.3820780528779),kml_284,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38206128333434 51.382201591546),kml_285,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38269021980244 51.381997192585),kml_286,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38290835664711 51.3819718492337),kml_287,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38293938784634 51.3820416830731),kml_288,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38336520054402 51.3819442858831),kml_289,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38332099546138 51.3818859114626),kml_290,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38427907048827 51.3816849205003),kml_291,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38430033323046 51.3817481340982),kml_292,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38388343782476 51.3818347185176),kml_293,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38493259852847 51.3815329252003),kml_294,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3849724136164 51.3815903246496),kml_295,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38573575589576 51.3813248806454),kml_296,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38199408571463 51.3822131370837),kml_297,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38194439828271 51.3821222394348),kml_298,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38139369253293 51.3822319938681),kml_299,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38156059694207 51.3821148612465),kml_300,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38079817871288 51.3821251638709),kml_301,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38083683531948 51.3820293939499),kml_302,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.378856924221 51.3817756721433),kml_303,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37891335765851 51.3818808419616),kml_304,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37845274777689 51.38172511206),kml_305,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37844300867402 51.3818082928594),kml_306,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37951104259025 51.3818644337194),kml_307,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37950722207326 51.3819610790968),kml_308,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38014058702009 51.3819468891604),kml_309,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38012310411101 51.3820388146834),kml_310,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37792657996201 51.3816357518668),kml_311,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37822771121373 51.381775908603),kml_312,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37761952613364 51.381653732004),kml_313,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37702887060327 51.3815738345382),kml_314,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37521193832345 51.381310267455),kml_315,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37559154018495 51.3813555240769),kml_316,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3762370819647 51.3814834340858),kml_317,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3762343124836 51.3814202495021),kml_318,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37575712924123 51.3814378724149),kml_319,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37576891304931 51.3813723039436),kml_320,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37534199736971 51.3813941684935),kml_321,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37449281660688 51.3812821865719),kml_322,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3746790010399 51.3812030260397),kml_323,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37396389125901 51.3810129452088),kml_324,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37349243360074 51.3808167794419),kml_325,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37342927201079 51.3809311426819),kml_326,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37326876870413 51.3808906641207),kml_327,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37393776699465 51.3811362694237),kml_328,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37413504240382 51.3810515010797),kml_329,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37291680418279 51.3806885417715),kml_330,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37292542986644 51.3805837910942),kml_331,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37071560111275 51.3797641697662),kml_332,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36994398650354 51.3793642575205),kml_333,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36978760835223 51.3794229111208),kml_334,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36911416804788 51.3791935664136),kml_335,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36896777704377 51.3790359092652),kml_336,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3687395805004 51.3790617078251),kml_337,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36997646929305 51.3794845191604),kml_338,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37014755935754 51.379443257686),kml_339,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37025470844766 51.3795673282709),kml_340,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37053527771109 51.3795278773518),kml_341,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37046664875792 51.3795087679255),kml_342,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37051886496061 51.3796665414813),kml_343,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
