uri,postcode,ward_uri,ward_name,centroid,Ward,Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary,Lower Layer Super Output Areas (LSOA)
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313AY,BS31 3AY,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.40371, -2.458455)",17,429,16,1,80
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32SB,BA3 2SB,http://data.ordnancesurvey.co.uk/id/7000000000000523,Midsomer Norton North,"(51.289958, -2.494895)",11,281,25,1,10
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312SN,BS31 2SN,http://data.ordnancesurvey.co.uk/id/7000000000025532,Farmborough,"(51.396348, -2.508144)",8,122,16,1,41
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA35TU,BA3 5TU,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.290832, -2.433109)",12,407,24,1,77
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408SB,BS40 8SB,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.373863, -2.617817)",6,79,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397XJ,BS39 7XJ,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.305516, -2.511044)",13,364,23,1,68
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28NQ,BA2 8NQ,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.300053, -2.41452)",10,57,10,1,114
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312SZ,BS31 2SZ,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.395238, -2.48785)",16,151,3,1,44
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397NW,BS39 7NW,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.307669, -2.501944)",13,362,23,1,68
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS396UN,BS39 6UN,http://data.ordnancesurvey.co.uk/id/7000000000039079,High Littleton,"(51.295708, -2.518709)",3,132,23,1,43
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397LX,BS39 7LX,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.303245, -2.50607)",13,367,23,1,67
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33LT,BA3 3LT,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.289565, -2.432825)",12,416,24,1,78
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32XX,BA3 2XX,http://data.ordnancesurvey.co.uk/id/7000000000000523,Midsomer Norton North,"(51.287275, -2.478576)",11,289,25,1,11
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313LA,BS31 3LA,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.400238, -2.467879)",17,434,16,1,82
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28HU,BA2 8HU,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.311546, -2.424337)",15,386,22,1,73
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397RW,BS39 7RW,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.300246, -2.496756)",13,369,23,1,67
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27BB,BA2 7BB,http://data.ordnancesurvey.co.uk/id/7000000000025557,Bathavon North,"(51.374842, -2.315761)",1,49,10,1,27
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397RB,BS39 7RB,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.302089, -2.501037)",13,371,23,1,67
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32UQ,BA3 2UQ,http://data.ordnancesurvey.co.uk/id/7000000000000523,Midsomer Norton North,"(51.287746, -2.47762)",11,290,25,1,11
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA26DD,BA2 6DD,http://data.ordnancesurvey.co.uk/id/7000000000000589,Bathwick,"(51.376671, -2.343129)",22,77,12,1,29
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33SX,BA3 3SX,http://data.ordnancesurvey.co.uk/id/7000000000000519,Westfield,"(51.286671, -2.465449)",26,510,26,1,97
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395XJ,BS39 5XJ,http://data.ordnancesurvey.co.uk/id/7000000000025512,Chew Valley South,"(51.331622, -2.599967)",4,92,21,1,33
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32HE,BA3 2HE,http://data.ordnancesurvey.co.uk/id/7000000000000522,Midsomer Norton Redfield,"(51.282831, -2.48329)",25,305,27,1,13
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28QZ,BA2 8QZ,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.323751, -2.376286)",10,61,10,1,114
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA29EU,BA2 9EU,http://data.ordnancesurvey.co.uk/id/7000000000039082,Bathavon West,"(51.388273, -2.411925)",9,68,22,1,28
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312RH,BS31 2RH,http://data.ordnancesurvey.co.uk/id/7000000000000625,Keynsham South,"(51.406776, -2.514916)",37,176,2,1,51
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA34PR,BA3 4PR,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.293294, -2.59538)",2,271,21,1,6
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313HL,BS31 3HL,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.399625, -2.456862)",17,431,16,1,81
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313EX,BS31 3EX,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.401947, -2.451767)",17,431,16,1,81
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA26NH,BA2 6NH,http://data.ordnancesurvey.co.uk/id/7000000000000592,Walcot,"(51.387413, -2.350151)",36,499,6,1,96
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311QE,BS31 1QE,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.406948, -2.489327)",16,146,3,1,46
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395SW,BS39 5SW,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.329143, -2.540184)",5,99,20,1,35
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311QL,BS31 1QL,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.407261, -2.487778)",16,143,3,1,46
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33PB,BA3 3PB,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.292537, -2.441243)",12,415,24,1,76
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312DT,BS31 2DT,http://data.ordnancesurvey.co.uk/id/7000000000000878,Keynsham North,"(51.415957, -2.506449)",24,160,1,1,50
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28JL,BA2 8JL,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.315299, -2.4308)",15,381,22,1,73
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27UE,BA2 7UE,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.33172, -2.30434)",10,54,10,1,113
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395RG,BS39 5RG,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.330358, -2.545739)",5,100,20,1,35
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS396HD,BS39 6HD,http://data.ordnancesurvey.co.uk/id/7000000000039079,High Littleton,"(51.321441, -2.507059)",3,135,23,1,42
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312TG,BS31 2TG,http://data.ordnancesurvey.co.uk/id/7000000000025532,Farmborough,"(51.385794, -2.48193)",8,122,16,1,41
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33TY,BA3 3TY,http://data.ordnancesurvey.co.uk/id/7000000000000519,Westfield,"(51.289882, -2.460692)",26,507,26,1,99
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394EX,BS39 4EX,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.383405, -2.573384)",6,85,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312LD,BS31 2LD,http://data.ordnancesurvey.co.uk/id/7000000000000878,Keynsham North,"(51.409662, -2.514934)",24,168,1,1,48
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28BT,BA2 8BT,http://data.ordnancesurvey.co.uk/id/7000000000039082,Bathavon West,"(51.342961, -2.404943)",9,65,22,1,28
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33AT,BA3 3AT,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.298134, -2.454406)",12,421,24,1,76
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA26SZ,BA2 6SZ,http://data.ordnancesurvey.co.uk/id/7000000000025557,Bathavon North,"(51.395427, -2.321221)",1,30,10,1,27
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33UP,BA3 3UP,http://data.ordnancesurvey.co.uk/id/7000000000000519,Westfield,"(51.282688, -2.467746)",26,516,26,1,98
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28PE,BA2 8PE,http://data.ordnancesurvey.co.uk/id/7000000000039082,Bathavon West,"(51.328371, -2.411632)",9,65,22,1,28
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33RW,BA3 3RW,http://data.ordnancesurvey.co.uk/id/7000000000000519,Westfield,"(51.290333, -2.450945)",26,521,26,1,99
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395UP,BS39 5UP,http://data.ordnancesurvey.co.uk/id/7000000000025512,Chew Valley South,"(51.332677, -2.592345)",4,90,21,1,33
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397PN,BS39 7PN,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.308401, -2.494764)",13,361,23,1,69
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28TE,BA2 8TE,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.312932, -2.421538)",15,376,22,1,72
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32EP,BA3 2EP,http://data.ordnancesurvey.co.uk/id/7000000000000523,Midsomer Norton North,"(51.288995, -2.486424)",11,288,25,1,9
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313DL,BS31 3DL,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.401221, -2.458042)",17,422,16,1,80
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33DJ,BA3 3DJ,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.303615, -2.457989)",12,405,24,1,76
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395EF,BS39 5EF,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.330149, -2.536507)",5,97,20,1,34
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394LF,BS39 4LF,http://data.ordnancesurvey.co.uk/id/7000000000025532,Farmborough,"(51.371243, -2.493184)",8,123,16,1,41
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311SS,BS31 1SS,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.411898, -2.481903)",16,154,3,1,47
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311BB,BS31 1BB,http://data.ordnancesurvey.co.uk/id/7000000000000625,Keynsham South,"(51.406691, -2.499187)",37,184,2,1,53
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA26PT,BA2 6PT,http://data.ordnancesurvey.co.uk/id/7000000000000585,Abbey,"(51.387846, -2.355788)",35,19,7,1,21
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394JH,BS39 4JH,http://data.ordnancesurvey.co.uk/id/7000000000039078,Publow and Whitchurch,"(51.377618, -2.5539)",7,399,20,1,74
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA29HS,BA2 9HS,http://data.ordnancesurvey.co.uk/id/7000000000025532,Farmborough,"(51.361102, -2.47979)",8,130,16,1,40
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32BW,BA3 2BW,http://data.ordnancesurvey.co.uk/id/7000000000000523,Midsomer Norton North,"(51.293178, -2.475253)",11,279,25,1,8
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA34NL,BA3 4NL,http://data.ordnancesurvey.co.uk/id/7000000000000519,Westfield,"(51.282407, -2.479371)",26,519,26,1,100
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313AB,BS31 3AB,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.39872, -2.460662)",17,425,16,1,81
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27AF,BA2 7AF,http://data.ordnancesurvey.co.uk/id/7000000000000503,Combe Down,"(51.3661, -2.322782)",19,105,18,1,37
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27EH,BA2 7EH,http://data.ordnancesurvey.co.uk/id/7000000000039082,Bathavon West,"(51.337747, -2.383134)",9,64,22,1,28
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395QD,BS39 5QD,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.33361, -2.518762)",5,95,20,1,34
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS406AP,BS40 6AP,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.299478, -2.60299)",2,272,21,1,6
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33JZ,BA3 3JZ,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.290559, -2.436405)",12,407,24,1,77
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408TG,BS40 8TG,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.35219, -2.602892)",6,79,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311NT,BS31 1NT,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.411086, -2.489098)",16,157,3,1,45
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS406BU,BS40 6BU,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.29354, -2.627523)",2,271,21,1,6
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397NR,BS39 7NR,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.308911, -2.501613)",13,362,23,1,68
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS396JA,BS39 6JA,http://data.ordnancesurvey.co.uk/id/7000000000039079,High Littleton,"(51.323922, -2.509253)",3,134,23,1,43
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS396JT,BS39 6JT,http://data.ordnancesurvey.co.uk/id/7000000000039079,High Littleton,"(51.319351, -2.49745)",3,136,23,1,43
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394ED,BS39 4ED,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.363811, -2.569764)",5,102,20,1,34
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311EG,BS31 1EG,http://data.ordnancesurvey.co.uk/id/7000000000000878,Keynsham North,"(51.414141, -2.498175)",24,158,1,1,49
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408RP,BS40 8RP,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.367272, -2.605762)",6,81,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312QQ,BS31 2QQ,http://data.ordnancesurvey.co.uk/id/7000000000000625,Keynsham South,"(51.40733, -2.509488)",37,188,2,1,51
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS406EJ,BS40 6EJ,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.300833, -2.653614)",2,274,21,1,6
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311UL,BS31 1UL,http://data.ordnancesurvey.co.uk/id/7000000000000625,Keynsham South,"(51.409207, -2.495447)",37,184,2,1,53
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33BU,BA3 3BU,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.30046, -2.45998)",12,405,24,1,76
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397QF,BS39 7QF,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.307038, -2.502396)",13,362,23,1,68
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397XD,BS39 7XD,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.307458, -2.511123)",13,374,23,1,68
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311AW,BS31 1AW,http://data.ordnancesurvey.co.uk/id/7000000000000625,Keynsham South,"(51.409042, -2.500377)",37,174,2,1,52
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311DB,BS31 1DB,http://data.ordnancesurvey.co.uk/id/7000000000000625,Keynsham South,"(51.411074, -2.500399)",37,180,2,1,52
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27JE,BA2 7JE,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.358342, -2.322354)",10,56,10,1,113
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311RF,BS31 1RF,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.402844, -2.485905)",16,147,3,1,46
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313EH,BS31 3EH,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.404779, -2.454038)",17,426,16,1,80
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395RE,BS39 5RE,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.330085, -2.546424)",5,100,20,1,35
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32DJ,BA3 2DJ,http://data.ordnancesurvey.co.uk/id/7000000000000523,Midsomer Norton North,"(51.293119, -2.476386)",11,279,25,1,8
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33LF,BA3 3LF,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.290912, -2.438359)",12,407,24,1,77
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS406HN,BS40 6HN,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.318638, -2.622212)",2,274,21,1,6
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311PY,BS31 1PY,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.405586, -2.483921)",16,144,3,1,47
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS406HU,BS40 6HU,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.308378, -2.63058)",2,274,21,1,6
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394AL,BS39 4AL,http://data.ordnancesurvey.co.uk/id/7000000000039078,Publow and Whitchurch,"(51.370689, -2.549248)",7,400,20,1,74
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA26DN,BA2 6DN,http://data.ordnancesurvey.co.uk/id/7000000000000589,Bathwick,"(51.374287, -2.331115)",22,70,12,1,29
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312HW,BS31 2HW,http://data.ordnancesurvey.co.uk/id/7000000000000878,Keynsham North,"(51.414557, -2.510115)",24,163,1,1,50
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32QX,BA3 2QX,http://data.ordnancesurvey.co.uk/id/7000000000000522,Midsomer Norton Redfield,"(51.28613, -2.492144)",25,301,27,1,14
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33UE,BA3 3UE,http://data.ordnancesurvey.co.uk/id/7000000000000519,Westfield,"(51.291152, -2.45547)",26,521,26,1,99
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28EW,BA2 8EW,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.318396, -2.422449)",15,395,22,1,71
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA26PZ,BA2 6PZ,http://data.ordnancesurvey.co.uk/id/7000000000000585,Abbey,"(51.387601, -2.356519)",35,16,7,1,20
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394JB,BS39 4JB,http://data.ordnancesurvey.co.uk/id/7000000000039078,Publow and Whitchurch,"(51.389545, -2.545278)",7,398,20,1,74
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395TB,BS39 5TB,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.331015, -2.547641)",5,98,20,1,35
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27BW,BA2 7BW,http://data.ordnancesurvey.co.uk/id/7000000000025557,Bathavon North,"(51.37675, -2.304912)",1,49,10,1,27
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311SJ,BS31 1SJ,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.412666, -2.491646)",16,156,3,1,45
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394LB,BS39 4LB,http://data.ordnancesurvey.co.uk/id/7000000000025532,Farmborough,"(51.378939, -2.510365)",8,123,16,1,41
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33QX,BA3 3QX,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.283491, -2.446217)",12,419,24,1,79
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28AE,BA2 8AE,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.317814, -2.434196)",15,392,22,1,71
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA34AY,BA3 4AY,http://data.ordnancesurvey.co.uk/id/7000000000000519,Westfield,"(51.280656, -2.469847)",26,516,26,1,98
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32RD,BA3 2RD,http://data.ordnancesurvey.co.uk/id/7000000000000522,Midsomer Norton Redfield,"(51.285952, -2.495856)",25,306,27,1,14
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28EJ,BA2 8EJ,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.318224, -2.417697)",15,394,22,1,70
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA29ED,BA2 9ED,http://data.ordnancesurvey.co.uk/id/7000000000039082,Bathavon West,"(51.341195, -2.440848)",9,69,22,1,28
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28NE,BA2 8NE,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.302527, -2.409206)",10,57,10,1,114
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS396HZ,BS39 6HZ,http://data.ordnancesurvey.co.uk/id/7000000000039079,High Littleton,"(51.323794, -2.507587)",3,134,23,1,43
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313JH,BS31 3JH,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.398054, -2.453899)",17,423,16,1,81
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312PS,BS31 2PS,http://data.ordnancesurvey.co.uk/id/7000000000000625,Keynsham South,"(51.407858, -2.503887)",37,189,2,1,53
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311PG,BS31 1PG,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.407877, -2.492974)",16,142,3,1,46
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA29AW,BA2 9AW,http://data.ordnancesurvey.co.uk/id/7000000000025532,Farmborough,"(51.386507, -2.440104)",8,125,16,1,41
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312EA,BS31 2EA,http://data.ordnancesurvey.co.uk/id/7000000000000878,Keynsham North,"(51.41571, -2.511566)",24,161,1,1,48
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27DZ,BA2 7DZ,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.3492, -2.364161)",10,59,10,1,113
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA29HJ,BA2 9HJ,http://data.ordnancesurvey.co.uk/id/7000000000039082,Bathavon West,"(51.351746, -2.463178)",9,69,22,1,28
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA34XB,BA3 4XB,http://data.ordnancesurvey.co.uk/id/7000000000000522,Midsomer Norton Redfield,"(51.275832, -2.479733)",25,300,27,1,12
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA26XA,BA2 6XA,http://data.ordnancesurvey.co.uk/id/7000000000000585,Abbey,"(51.378855, -2.35556)",35,13,7,1,21
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28TZ,BA2 8TZ,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.315918, -2.413788)",15,383,22,1,70
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311DY,BS31 1DY,http://data.ordnancesurvey.co.uk/id/7000000000000878,Keynsham North,"(51.415585, -2.498925)",24,158,1,1,49
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33HE,BA3 3HE,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.295311, -2.445028)",12,408,24,1,77
