Ref,Description,LocationDescription,Status,Start,End,OrganisationName,TrafficType,Easting,Northing,Latitude,Longitude,Location,Ward,Lower Layer Super Output Areas (LSOA),Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary
600064,Please replace existing 10m column and lantern with new 10m pt CU column,KEYNSHAMBATH AND NORTH EAST SOMERSET,Completed,20/07/2016 12:00:00 AM,22/07/2016 12:00:00 AM,SSE Street Lighting,Signing Only,366537,168323,51.412931599964118,-2.482547059456734,"(51.41293159996412, -2.482547059456734)",16,45,152,3,1
202655,REVISED DATES - Carriageway micro asphalt surfacing work - 1 day approx.,Church Street near Pensford Post Office,Completed,06/08/2016 12:00:00 AM,06/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,361840.82,163725.45,51.371296458698481,-2.549573676902942,"(51.37129645869848, -2.5495736769029422)",7,74,399,20,1
202699,Repair to highway drainage system.,Across the road from Four Winds House,Completed,19/09/2016 12:00:00 AM,30/09/2016 12:00:00 AM,Bath and North East Somerset Council,Two-Way Signals,366696.45,159136.62,51.33034309961679,-2.479390604241714,"(51.33034309961679, -2.479390604241714)",14,88,455,16,1
30014853,1 joint hole in tarmac footway for new supply,Adjacent 42,Completed,28/07/2016 12:00:00 AM,04/08/2016 12:00:00 AM,1171 SE BRISTOL CONSTRUCTION,Signing Only,367358,167059,51.401614622220912,-2.470625743473468,"(51.40161462222091, -2.470625743473468)",17,82,427,16,1
30009926,REPLACE 1051M OF 6IN CI WITH 1051M OF 125MM PE AND REPLACE OR TRANSFER APPROX 18 SERVICES.,Junction of lower Swainswick,Completed,01/07/2016 12:00:00 AM,26/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Two-Way Signals,376143,168078,51.411216238482538,-2.344410862437946,"(51.41121623848254, -2.3444108624379463)",1,25,51,10,1
30006760,REPLACE 127M OF 6IN CI WITH 127M OF 125MM PE AND REPLACE OR TRANSFER APPROX 18 SERVICES,Outside of 18 innox,Completed,01/08/2016 12:00:00 AM,09/09/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,372870,164342,51.377476478798165,-2.391182989156588,"(51.377476478798165, -2.3911829891565883)",28,89,464,11,1
30015248,Repair Service,55,Completed,27/07/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,373126.74,165705.69,51.389750275909449,-2.387597951959723,"(51.38975027590945, -2.387597951959723)",29,16,316,8,1
30014219,New Connection - 20:00 Work Start,Student Accomodation,Completed,20/07/2016 12:00:00 AM,22/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,374019.05,164689.92,51.380658771632724,-2.374699745100688,"(51.380658771632724, -2.3746997451006875)",33,112,559,12,1
30009963,REPLACE 23M OF 4IN SI WITH 23M OF 75MM PE,O/S NO. 123 CHANDAG ROAD - JUNC CHANDAG ROAD/CLYDE AVENUE,Completed,01/04/2016 12:00:00 AM,31/03/2017 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,365969,167561,51.406046325719814,-2.490640530618603,"(51.406046325719814, -2.490640530618603)",16,46,146,3,1
87606,"To ensure compliance with the Overhead Line Electrification requirements, works to existing bridge parapets will include raising the height of the parapets and providing anti-climb measures.",At Road over rail bridge named: Hayters,Completed,20/02/2017 12:00:00 AM,18/04/2017 12:00:00 AM,NR-WESTERN Electricfication,Road Closure,373314,164584,51.379673544998596,-2.384822149624986,"(51.379673544998596, -2.3848221496249864)",32,101,527,13,1
30006760,REPLACE 127M OF 6IN CI WITH 127M OF 125MM PE AND REPLACE OR TRANSFER APPROX 18 SERVICES,Outside of 1 spring field,Completed,01/08/2016 12:00:00 AM,09/09/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,372868,164360,51.377638228775879,-2.391213104326782,"(51.37763822877588, -2.3912131043267824)",28,89,464,11,1
30009952,"REPLACE 58M OF 100MM DI WITH 58M OF 40MM, 75MM PE AND REPLACE OR TRANSFER APPROX 9 SERVICES",O/S NO. 33 MINSMERE ROAD - O/S NO. 10 COLNE GREEN,Completed,01/04/2016 12:00:00 AM,31/03/2017 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,366415,167492,51.405452605955261,-2.484222235622557,"(51.40545260595526, -2.4842222356225574)",16,47,145,3,1
30014890,To perm reinstate f/way. 1.4m x 1.0m & 13.9m x 0.4m.,"O/S No 4, AMBLESIDE ROAD",Completed,28/07/2016 12:00:00 AM,29/07/2016 12:00:00 AM,BT,Signing Only,372934,162998,51.365395033608628,-2.390160687468976,"(51.36539503360863, -2.390160687468976)",30,62,340,19,1
30015278,Replace cst & fit meter,8,Completed,28/07/2016 12:00:00 AM,01/08/2016 12:00:00 AM,Bristol Water,Signing Only,365848.98,154692.84,51.290336745275681,-2.491126876582526,"(51.29033674527568, -2.4911268765825256)",11,10,281,25,1
202633,REVISED DATE - Carriageway micro asphalt surfacing work - 1 day approx.,Elm Tree Ave,Completed,16/08/2016 12:00:00 AM,16/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,367721.22,154147.44,51.285542368728699,-2.464229536007506,"(51.2855423687287, -2.464229536007506)",26,97,511,26,1
30015134,Excavate footway to install swept tee,Outside Breaches Farm House,Completed,20/07/2016 12:00:00 AM,22/07/2016 12:00:00 AM,NATIONAL NOTICING DEPARTMENT,No Carriageway Incursion,366293,167781,51.408043824070312,-2.486003656402974,"(51.40804382407031, -2.486003656402974)",16,47,141,3,1
30015093,Urgent excavation in highway to locate and repair street light cable fault.,Outside 17,Completed,13/07/2016 09:00:00 AM,20/07/2016 12:00:00 AM,1163 NE MENDIP CONSTRUCTION,Signing Only,366884,154879,51.292071940355733,-2.476302068932495,"(51.29207194035573, -2.4763020689324953)",11,8,282,25,1
30011958,REPLACE TEMPORARY REINSTATEMENT WITH PERMANENT,wellsway,Completed,01/08/2016 12:00:00 AM,03/08/2016 12:00:00 AM,BRISTOL SOUTH,Give and Take,366035,166594,51.397355721782553,-2.489598816913931,"(51.39735572178255, -2.4895988169139307)",16,44,151,3,1
202581,"Installation of safety barrier on Pilgrims Way ford, Chew Stoke",Carriageway of ford over Chew Stoke Stream,Completed,01/08/2016 12:00:00 AM,19/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,355824.25,161774.9,51.353321390427958,-2.635758085518127,"(51.35332139042796, -2.635758085518127)",6,31,83,21,1
30012171,REPLACE 336M OF 4IN SI WITH 336M OF 75MM PE AND REPLACE OR TRANSFER APPROX 35 SERVICES.,12,Completed,18/03/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,374636,166838,51.40000115317028,-2.365989354918546,"(51.40000115317028, -2.3659893549185465)",21,1,233,7,1
30006760,REPLACE 127M OF 6IN CI WITH 127M OF 125MM PE AND REPLACE OR TRANSFER APPROX 18 SERVICES,5,Completed,01/08/2016 12:00:00 AM,09/09/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,372888,164309,51.377180624775235,-2.390921848208488,"(51.377180624775235, -2.3909218482084884)",28,89,464,11,1
30012525,Renovations- snagging,28m to the rhs of entrance to The Linney 10mm,Completed,29/07/2016 12:00:00 AM,02/08/2016 12:00:00 AM,Bristol Water,Road Closure,355888.99,157235.14,51.312508682385648,-2.634264777470026,"(51.31250868238565, -2.6342647774700265)",2,6,274,21,1
202642,REVISED DATE - Carriageway micro asphalt surfacing work - 1 day approx.,Eastover Grove,Completed,04/08/2016 12:00:00 AM,04/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,373449.06,162081.84,51.357181819827268,-2.382693890659443,"(51.35718181982727, -2.382693890659443)",30,60,333,19,1
30015287,Access required to Underground BT structure to provide service - No structural changes. Work being carried out on existing BT Plant,OUTSIDE THE MOUNT A37 UPPER BRISTOL ROAD TEMPLE CLOUD BRISTOL SOMERSET BS39 5DQ,Completed,25/08/2016 12:00:00 AM,25/08/2016 12:00:00 AM,BT,Two-Way Signals,362026,158444,51.323821866907323,-2.546348288741254,"(51.32382186690732, -2.5463482887412545)",2,7,270,20,1
30015156,Repair Service,84,Completed,22/07/2016 12:00:00 AM,26/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,372810.43,166958.7,51.401001475097033,-2.392240098696775,"(51.40100147509703, -2.3922400986967753)",20,106,557,5,1
202645,REVISED DATE - Carriageway micro asphalt surfacing work - 1 day approx.,Hadley Road,Completed,05/08/2016 12:00:00 AM,05/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,375967.06,162680.43,51.362676666227593,-2.346573439977416,"(51.36267666622759, -2.3465734399774165)",19,38,106,18,1
30015201,"NEW NETWORK TO CONSTRUCT, CHAMBERS TO BUILD AND EXISTING CHAMBERS TO UPGRADE, INSTALLING SWEPT TEE'S",F/W C/W O/S 1 TO F/W C/W O/S 10 THE AVENUE,Completed,25/07/2016 12:00:00 AM,05/08/2016 12:00:00 AM,NATIONAL NOTICING DEPARTMENT,Signing Only,365530.97,168932.04,51.418347159653131,-2.497071415879015,"(51.41834715965313, -2.497071415879015)",24,49,172,1,1
30011958,REPLACE TEMPORARY REINSTATEMENT WITH PERMANENT,uplands farm wellsway,Completed,01/08/2016 12:00:00 AM,03/08/2016 12:00:00 AM,BRISTOL SOUTH,Give and Take,365947,166748,51.398735086941969,-2.490878501332847,"(51.39873508694197, -2.4908785013328467)",16,44,151,3,1
30015242,Poke out from existing chamber with 1m of Ducting for 3rd party interconnect,100m to the West of the junction with Corston Lane,Completed,01/08/2016 12:00:00 AM,03/08/2016 12:00:00 AM,001 Hibernia Atlantic UK Limited,Two-Way Signals,369297,165219,51.385179190746314,-2.442593277458551,"(51.385179190746314, -2.442593277458551)",8,41,125,16,1
30014754,REPLACE TEMPORARY REINSTATEMENT WITH PERMANENT,11,Completed,04/08/2016 12:00:00 AM,08/08/2016 12:00:00 AM,BATH,Give and Take,374015,164688,51.380641321824335,-2.374757795840433,"(51.380641321824335, -2.3747577958404333)",33,112,559,12,1
30015282,Repair Service,25,Completed,29/07/2016 12:00:00 AM,02/08/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Two-Way Signals,375730.26,162482.47,51.360886589906343,-2.349960967099613,"(51.36088658990634, -2.3499609670996127)",19,38,107,18,1
30015115,Repair Mains Leak,209-211,Completed,14/07/2016 09:30:00 AM,20/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Road Closure,377181.08,167158.82,51.402994409046549,-2.329425917247654,"(51.40299440904655, -2.3294259172476535)",23,58,216,4,1
30012171,REPLACE 336M OF 4IN SI WITH 336M OF 75MM PE AND REPLACE OR TRANSFER APPROX 35 SERVICES.,1 - 3,Completed,18/03/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,374431,166800,51.399650233282962,-2.368933360408293,"(51.39965023328296, -2.368933360408293)",21,1,233,7,1
202644,REVISED DATE - Carriageway micro asphalt surfacing work - 1 day approx.,Drake Avenue,Completed,04/08/2016 12:00:00 AM,04/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,374898.68,162646.48,51.362324976736097,-2.361915906230409,"(51.3623249767361, -2.3619159062304087)",18,4,261,17,1
202585,DATES REVISED - Improvements to surface water drainage system. Affecting one lane only and after BW planned B3114 Bristol Road closure is re-opened.,A368 directly outside West Harptree Memorial Hall 1.,Completed,18/07/2016 12:00:00 AM,05/08/2016 12:00:00 AM,Bath and North East Somerset Council,Two-Way Signals,355869.22,156842.54,51.308977198813928,-2.634499699460263,"(51.30897719881393, -2.634499699460263)",2,6,274,21,1
30011958,REPLACE TEMPORARY REINSTATEMENT WITH PERMANENT,uplands farm wellsway,Completed,01/08/2016 12:00:00 AM,03/08/2016 12:00:00 AM,BRISTOL SOUTH,Give and Take,366113,166443,51.396002716735516,-2.488463226426851,"(51.39600271673552, -2.488463226426851)",16,44,151,3,1
30015195,Urgent excavation in highway to locate and repair street light cable fault.,Outside 86,Completed,20/07/2016 11:00:00 AM,28/07/2016 12:00:00 AM,1163 NE MENDIP CONSTRUCTION,Signing Only,366825,152998,51.275155509405444,-2.476972848106191,"(51.275155509405444, -2.476972848106191)",25,12,300,27,1
600056,PLEASE SUPPLY AND INSTALL 6NO NEW COLUMNS.,KEYNSHAMBATH AND NORTH EAST SOMERSET,Completed,18/07/2016 12:00:00 AM,20/07/2016 12:00:00 AM,SSE Street Lighting,Signing Only,364213,167546,51.405803006814942,-2.515883340410395,"(51.40580300681494, -2.515883340410395)",37,51,177,2,1
30012171,REPLACE 336M OF 4IN SI WITH 336M OF 75MM PE AND REPLACE OR TRANSFER APPROX 35 SERVICES.,21,Completed,18/03/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,374627,166833,51.399955791654769,-2.366118365554378,"(51.39995579165477, -2.3661183655543785)",21,1,233,7,1
202635,REVISED DATES - Carriageway micro asphalt surfacing work - 1 day approx.,Clare Gardens,Completed,02/08/2016 12:00:00 AM,02/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,373609.03,162104.33,51.357391524845546,-2.380398238276263,"(51.357391524845546, -2.380398238276263)",30,60,334,19,1
202608,Upgrade of existing signalised jonction,existing signalised pedestrian crossing near Bartlett Street.,Completed,01/08/2016 12:00:00 AM,08/08/2016 12:00:00 AM,Bath and North East Somerset Council,Two-Way Signals,374939.97,165165.75,51.384978773066784,-2.361501356493362,"(51.384978773066784, -2.3615013564933616)",35,20,11,7,1
30015271,Repair Service,"Lloyds Bank, 16",Completed,28/07/2016 12:00:00 AM,01/08/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,375021.91,164589.82,51.379803946305771,-2.360283210375723,"(51.37980394630577, -2.360283210375723)",35,20,12,7,1
30012525,Renovations- snagging,55m to the rhs of entrance to The Linney 10mm,Completed,29/07/2016 12:00:00 AM,02/08/2016 12:00:00 AM,Bristol Water,Road Closure,355877.69,157244.61,51.312592950632514,-2.634428067505659,"(51.312592950632514, -2.634428067505659)",2,6,274,21,1
30009926,REPLACE 1051M OF 6IN CI WITH 1051M OF 125MM PE AND REPLACE OR TRANSFER APPROX 18 SERVICES.,Greythorne,Completed,01/07/2016 12:00:00 AM,26/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Two-Way Signals,376177,167695,51.407773953008167,-2.343896156802622,"(51.40777395300817, -2.343896156802622)",1,25,51,10,1
30015140,Repair Service,24,Completed,21/07/2016 12:00:00 AM,25/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,372861.73,163785.05,51.372468295600662,-2.3912590879987,"(51.37246829560066, -2.3912590879987)",27,85,435,15,1
30014993,NEW GAS SERVICE 7M PUBLIC 2M PRIVATE,O/S 35,Completed,02/08/2016 12:00:00 AM,08/08/2016 12:00:00 AM,BATH,Give and Take,373354,165272,51.385861544373917,-2.384299269332462,"(51.38586154437392, -2.3842992693324616)",34,54,206,9,1
30006760,REPLACE 127M OF 6IN CI WITH 127M OF 125MM PE AND REPLACE OR TRANSFER APPROX 18 SERVICES,14,Completed,01/08/2016 12:00:00 AM,09/09/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,372859,164358,51.377619813837732,-2.39134225728152,"(51.37761981383773, -2.3913422572815204)",28,89,464,11,1
202678,"New build chamber in verge, adjacent to Hibernia chamber","Publow Lane, opposite Crabtree Cottage",Completed,22/07/2016 12:00:00 AM,25/07/2016 12:00:00 AM,Bath and North East Somerset Council,Signing Only,363131.71,164488.65,51.37824414467601,-2.531109347767136,"(51.37824414467601, -2.531109347767136)",7,74,398,20,1
30009938,"REPLACE 74M OF 6IN, 4IN CI WITH 74M OF 75MM, 125MM PE AND REPLACE OR TRANSFER APPROX 5 SERVICES",O/S NO. 48 ROUNDHILL GROVE - O/S NO. 1 ROUNDHILL GROVE,Completed,15/08/2016 12:00:00 AM,26/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,372605,163377,51.368786953519745,-2.394915623075378,"(51.368786953519745, -2.3949156230753776)",27,83,442,15,1
30012171,REPLACE 336M OF 4IN SI WITH 336M OF 75MM PE AND REPLACE OR TRANSFER APPROX 35 SERVICES.,32,Completed,18/03/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,374453,166801,51.399660220450315,-2.368617197908888,"(51.399660220450315, -2.368617197908888)",21,1,233,7,1
30009927,"REPLACE 151M OF 6IN, 4IN CI WITH 151M OF 75MM, 125MM PE AND REPLACE OR TRANSFER APPROX 12 SERVICES.",LIMBERLOST,Completed,20/06/2016 12:00:00 AM,26/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Road Closure,375990,168372,51.413853230664508,-2.346630697201918,"(51.41385323066451, -2.3466306972019177)",1,25,51,10,1
30009926,REPLACE 1051M OF 6IN CI WITH 1051M OF 125MM PE AND REPLACE OR TRANSFER APPROX 18 SERVICES.,SUNGATE HOUSE,Completed,01/07/2016 12:00:00 AM,26/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Two-Way Signals,376167,167747,51.408241085829886,-2.344043437193554,"(51.408241085829886, -2.344043437193554)",1,25,51,10,1
30015237,Poke out from existing chamber with 1m of Ducting for 3rd party interconnect,10m South of Portbridge Crossroads,Completed,01/08/2016 12:00:00 AM,03/08/2016 12:00:00 AM,001 Hibernia Atlantic UK Limited,Give and Take,356163,163286,51.366934198117555,-2.631080655356064,"(51.366934198117555, -2.6310806553560635)",6,31,79,21,1
30012525,Renovations- snagging,40m to the rhs of entrance to The Linney 10mm,Completed,29/07/2016 12:00:00 AM,02/08/2016 12:00:00 AM,Bristol Water,Road Closure,355885.3,157236.14,51.312517386762408,-2.634317840020702,"(51.31251738676241, -2.634317840020702)",2,6,274,21,1
30004563,"Works to raise the heights of the bridge parapets to 1.8m to comply with EU legislation on the safety of Electrified railways works 22.00 to 05.00 with traffic management removed after each shift, notice to be updated as more information becomes available.",Road over Rail bridge on A4 Bristol Road,Completed,02/01/2017 12:00:00 AM,27/03/2017 12:00:00 AM,NR-WESTERN Electricfication,Lane Closure,371162,165548,51.388235572797797,-2.415820640163097,"(51.3882355727978, -2.4158206401630973)",9,28,68,22,1
30014800,Section 81/Defect,104,Completed,25/09/2016 12:00:00 AM,28/09/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Road Closure,374589,163069,51.366110227580513,-2.366394060304809,"(51.36611022758051, -2.366394060304809)",18,5,256,17,1
30015106,Repair Service,74,Completed,18/07/2016 12:00:00 AM,20/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,373707.26,164150.17,51.375791213824932,-2.379139528623723,"(51.37579121382493, -2.379139528623723)",31,63,349,14,1
600062,Please carry out the necessary work to remove 5 No. 5 metre aluminium lighting columns and replace with 5 No.6 metre tubular galvanised steel post top columns,BATHAMPTONBATHBATH AND NORTH EAST SOMERSET,Completed,18/07/2016 12:00:00 AM,20/07/2016 12:00:00 AM,SSE Street Lighting,Signing Only,377608,166672,51.398634282499188,-2.323257877548981,"(51.39863428249919, -2.3232578775489814)",1,24,31,10,1
30015220,Replace Stoptap,quarry garage,Completed,26/07/2016 12:00:00 AM,28/07/2016 12:00:00 AM,Bristol Water,Signing Only,362861.05,157710.57,51.317282650786318,-2.534288445235078,"(51.31728265078632, -2.5342884452350782)",2,7,267,20,1
30014960,Tree trimming - No excavation,Opposite 18 Fosse Way Cottages to Opposite Foot Bridge,Completed,27/07/2016 12:00:00 AM,27/07/2016 12:00:00 AM,1167 SHEP/WELL M&R,Multi-Way Signals,367937,154731,51.290801680157522,-2.461188161229716,"(51.29080168015752, -2.4611881612297157)",26,99,507,26,1
30015116,Repair Service,38,Completed,19/07/2016 12:00:00 AM,21/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,373655.18,164083.24,51.375186990576921,-2.379882768220619,"(51.37518699057692, -2.379882768220619)",31,64,350,14,1
30012475,REPLACE 19M OF 8IN CI WITH 17M OF 180MM PE AND REPLACE OR TRANSFER ANY AFFECTED SERVICES.,"O/S THREE GABLES, HATFIELD ROAD - ADJACENT NO. 143 / DEVONSHIRE ARMSPUBLIC HOUSE WELLSWAY",Completed,25/07/2016 12:00:00 AM,12/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Two-Way Signals,374609,163337,51.368520844071831,-2.366126013752118,"(51.36852084407183, -2.3661260137521185)",18,5,256,17,1
30015203,WECS. Install atplas box for C/P Cello. Owner:Lynsey Smith,70,Completed,02/08/2016 12:00:00 AM,04/08/2016 12:00:00 AM,WESSEX WATER (Engineering Northern WECS),Signing Only,372503,167401,51.404963487453003,-2.396693736206308,"(51.404963487453, -2.3966937362063083)",20,105,554,5,1
30009926,REPLACE 1051M OF 6IN CI WITH 1051M OF 125MM PE AND REPLACE OR TRANSFER APPROX 18 SERVICES.,At the Side of bellevue gardens,Completed,01/07/2016 12:00:00 AM,26/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Two-Way Signals,376213,167538,51.406363814651208,-2.343368007634139,"(51.40636381465121, -2.3433680076341386)",1,25,51,10,1
30015153,Repair Mains Leak,Opp 142,Completed,17/07/2016 11:30:00 AM,20/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Road Closure,377073.73,167138.17,51.402804384297191,-2.330967776992894,"(51.40280438429719, -2.330967776992894)",23,58,216,4,1
