AADFYear,CP,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles,id,location,Ward,Lower Layer Super Output Areas (LSOA),Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary
2008,27025,South West,Bath and North East Somerset,A367,PU,368000,154500,LA boundary,A362,2.6,1.61,70,175,10921,182,1705,209,23,30,11,35,42,350,13333,f77702ae7769b030fee8ca8f5cd655124c1bc2ab,"(51.28874, -2.46026)",26,99,507,26,1
2008,27026,South West,Bath and North East Somerset,A368,PR,360000,161000,B3114,A37,9,5.59,14,61,4859,49,590,114,21,8,3,5,11,162,5721,8c58d54480d28ae04181855bd9787fade299bdfd,"(51.34667, -2.57571)",6,31,79,21,1
2008,27156,South West,Bath and North East Somerset,A4,PU,374000,165200,A3604,A367,1.1,0.68,256,176,13150,404,2411,352,44,6,1,1,0,404,16545,ab4441da39b63e89ec063902381114606e8734d6,"(51.38525, -2.37502)",34,115,205,9,1
2008,27638,South West,Bath and North East Somerset,A3062,PU,375000,162260,A367,The Avenue/Ralph Allen Drive,2.4,1.49,165,76,9894,97,1153,77,36,0,1,0,0,114,11334,d85aceeb791fcf88c384fd48fb7ed4fcc7b35eee,"(51.35886, -2.36044)",19,36,121,18,1
2008,28320,South West,Bath and North East Somerset,A36,PU,375783,165443,Bathwick St,Warminster Rd,0.5,0.31,395,69,4832,117,556,85,19,5,1,9,9,128,5702,5e22f90bc6b0f7f7b6f6e071cebcb02a33036901,"(51.38752, -2.34941)",36,96,499,6,1
2008,36131,South West,Bath and North East Somerset,A4,PU,374700,165000,A367,Broad St,0.6,0.37,62,56,6387,77,1591,192,17,6,0,1,2,218,8329,8ecae2acb47565ae8404485abe5d6aa85dfbb66e,"(51.38349, -2.36494)",34,55,193,9,1
2008,36389,South West,Bath and North East Somerset,A37,PR,361770,164000,A368,B3130,3.2,1.98,17,182,10565,102,2202,368,71,31,41,148,238,897,13948,a94d3a8a4e2b907387ab7a9a84e741ba749c743c,"(51.37376, -2.55062)",7,74,399,20,1
2008,36423,South West,Bath and North East Somerset,A39,PR,370000,165300,A368,A4,6,3.72,36,76,11487,123,1353,132,37,16,13,13,15,226,13265,de3803edc5f691528068349aad434d8998de44f5,"(51.38594, -2.4325)",9,28,68,22,1
2008,37050,South West,Bath and North East Somerset,A367,PU,374800,164300,A3062,A36/A3064 roundabout,3,1.86,88,233,13712,497,1574,238,54,51,6,26,21,396,16412,b140a1efb99c3fd88f8188273841aa033428fca3,"(51.3772, -2.36345)",33,109,,12,1
2008,38015,South West,Bath and North East Somerset,A3039,PU,375085,164955,Dorchester St,Broad St,0.9,0.55,245,23,1853,417,339,79,15,0,0,0,0,94,2726,51ce86a0816042eb55de0ead1e1dc55e2ff5f238,"(51.3831, -2.35941)",35,20,11,7,1
2008,38606,South West,Bath and North East Somerset,A363,PR,379280,165000,LA Boundary,Bathford Hill,3.1,1.92,7,73,7208,8,1155,174,33,10,3,11,18,249,8693,3f63ecc04c3c8bf029d0e6e60f75c5dbf7a95dd8,"(51.38367, -2.29912)",1,24,45,10,1
2008,46133,South West,Bath and North East Somerset,A4,PR,371000,165500,A39,A36,1.4,0.86,215,537,22306,353,3054,426,98,113,28,67,82,814,27064,2ffed18b6f39fe267f66d8e0dc8d3f1ea49d57aa,"(51.3878, -2.41814)",9,28,68,22,1
2008,46389,South West,Bath and North East Somerset,A37,PR,362930,156000,A362,A39,1.4,0.86,7,217,14182,93,3254,738,172,94,40,75,482,1601,19347,5dff1d7b2c294f29111dc6d5d1da546b73f8771b,"(51.30191, -2.53312)",3,43,131,23,1
2008,46421,South West,Bath and North East Somerset,A39,PR,364000,157500,B3355,B3115,2.8,1.73,23,137,7657,107,1332,176,59,37,12,17,13,314,9547,99b0ab870531d1b5b9f8fe91211a45dfaf016429,"(51.31547, -2.51793)",3,43,136,23,1
2008,47026,South West,Bath and North East Somerset,A362,PR,365000,154900,A37,B3355,3,1.86,46,122,9334,140,1672,230,69,31,24,61,68,483,11751,0fa87c14cf8dfaa2b7e5dc69a515ec57090fb3a7,"(51.29215, -2.50332)",13,67,373,23,1
2008,47031,South West,Bath and North East Somerset,A367,PR,370000,156940,A362,B3115,8.7,5.4,19,221,11361,116,1676,198,74,37,9,33,64,415,13789,58b0835e53967e51004c4545728a6af9fb007eac,"(51.31078, -2.43179)",15,72,377,22,1
2008,47162,South West,Bath and North East Somerset,A431,PR,370000,167400,"Penn Hill Rd, Bath",LA boundary,4.6,2.85,30,85,6470,48,886,58,5,4,2,1,1,71,7560,fae9a7606a2296a60cbfdb87f5eff760c5cf8677,"(51.40483, -2.43268)",1,25,50,10,1
2008,47897,South West,Bath and North East Somerset,A3604,PU,373580,165000,A4,A36,0.3,0.18,93,72,12375,109,2785,268,32,78,4,3,9,394,15735,42f5886b2a47be7f645bf6270366f55f0f4f9a29,"(51.38344, -2.38103)",32,103,538,13,1
2008,48359,South West,Bath and North East Somerset,A367,PU,375005,164350,A36/A3064 roundabout,Broad Quay,0.1,0.06,206,123,12870,536,1635,182,23,3,4,2,5,219,15383,d334fdedc05c8f4caf1e965043808db3e429b0e3,"(51.37765, -2.36051)",35,20,12,7,1
2008,56111,South West,Bath and North East Somerset,A4,PR,380000,167630,A363,LA Boundary,2,1.24,28,148,9939,134,1253,215,49,24,31,68,39,426,11900,c362c24c6e5495b8127867b13b52cb903e6ebc92,"(51.40734, -2.28893)",1,26,41,10,1
2008,56378,South West,Bath and North East Somerset,A36,TR,377840,160000,LA Boundary,LA Boundary,3.1,1.92,9,126,9942,50,1398,300,51,18,45,132,169,715,12231,67f6fb8c30496fbf749a6ef93ed9c572f5e725a7,"(51.33865, -2.31951)",10,113,52,10,1
2008,56445,South West,Bath and North East Somerset,A4,PU,373300,165100,A431,A3604,0.3,0.18,133,339,19463,646,2921,270,30,14,5,3,9,331,23700,2614a7437cbab17c26e0fb3043a609d0afde97e6,"(51.38432, -2.38506)",34,54,207,9,1
2008,56503,South West,Bath and North East Somerset,A46,TR,375273,170000,A4,LA Boundary,5.1,3.16,10,189,16386,77,2613,584,88,266,109,215,218,1480,20745,183163e1c1d36e37e59785861df6425b97887905,"(51.42846, -2.35706)",1,25,51,10,1
2008,56952,South West,Bath and North East Somerset,A362,PU,368000,154759,B3355,A367,2.1,1.3,42,127,12439,113,1646,215,41,27,21,35,27,366,14691,5578c567fa70a7d0c045b5117e34481446846ab4,"(51.29106, -2.46029)",26,99,507,26,1
2008,57032,South West,Bath and North East Somerset,A368,PR,365000,161630,A37,A39,4.4,2.73,7,49,4384,27,707,103,14,12,3,3,20,155,5322,c6cf493745199516771ea19eec4fe8606f4d0d24,"(51.35267, -2.50399)",8,40,130,16,1
2008,57046,South West,Bath and North East Somerset,A362,PU,370000,154560,A367,Manor Rd,1.4,0.86,11,68,5521,56,1527,214,62,42,5,13,116,452,7624,111b7bc7dba0913b9f1ca46a20af8b74f8162dca,"(51.28939, -2.43159)",12,78,416,24,1
2008,57290,South West,Bath and North East Somerset,A4175,PR,364728,169000,A4174 roundabout,road from Stockwood Hill,1,0.62,97,117,9330,184,1902,304,53,11,7,11,69,455,11988,f65b9450e63b73b89af9654bf54fc33ed339fa6b,"(51.41891, -2.50862)",24,49,171,1,1
2008,57772,South West,Bath and North East Somerset,A4,PU,375156,165673,A3039,A36,0.2,0.12,290,202,11755,274,1448,232,13,2,5,1,1,254,13933,d5dda1967615804d5d9f2588452b44843c41a5ce,"(51.38955, -2.35844)",35,22,15,7,1
2008,57774,South West,Bath and North East Somerset,A3039,PU,375070,165290,Saracen St,A4 London Rd,0.5,0.31,256,72,4868,220,601,92,7,2,3,0,0,104,5865,3aed57a2edd718c80b9eb852c7ea4e2204af9590,"(51.38611, -2.35964)",35,22,17,7,1
2008,57934,South West,Bath and North East Somerset,A3604,PU,374000,164775,A36,A367 roundabout,1.6,0.99,316,299,17044,409,2525,289,62,35,15,27,39,467,20744,a8e0b3f796234d045c509dcc0e373e685e3e691f,"(51.38143, -2.37498)",32,103,538,13,1
2008,73016,South West,Bath and North East Somerset,A368,PR,355000,156980,LA boundary,B3114,4.8,2.98,5,29,3306,29,597,62,6,2,14,24,10,118,4079,7c7f01a5a26224a5348c0b60b4878b748e98ef48,"(51.31015, -2.64699)",4,32,87,21,1
2008,73017,South West,Bath and North East Somerset,A37,PR,362894,155349,LA boundary,A362,0.2,0.12,21,169,10620,92,1751,441,122,45,175,197,149,1129,13761,54429eeefb7f2a5471c146a5c042f73cc5517b19,"(51.29605, -2.53357)",3,43,133,23,1
2008,73020,South West,Bath and North East Somerset,A36,TR,378080,162056,LA boundary,B3018,0.1,0.06,5,212,10522,68,1351,303,70,53,61,97,190,774,12927,06124b1b396c54f43ceaaf1b1e5e4d6fa6ec325b,"(51.35715, -2.31619)",10,113,56,10,1
2008,73024,South West,Bath and North East Somerset,A4175,PU,365600,168940,B3116,LA boundary,0.5,0.31,194,308,16620,89,1991,212,35,4,1,14,15,281,19289,9df532ac29635bc66bc351152c1207d35100023c,"(51.41843, -2.49608)",24,48,161,1,1
2008,73025,South West,Bath and North East Somerset,A4174,PR,364290,169940,A4,LA boundary,0.5,0.31,15,562,28560,52,4837,784,165,135,31,97,244,1456,35467,f61f9449b706e39b0a1a77f1ac03eb5a08d4c6c8,"(51.42734, -2.51502)",24,48,161,1,1
2008,73026,South West,Bath and North East Somerset,A4,PR,363955,169760,LA boundary,A4174,0.5,0.31,255,932,28983,345,4560,786,164,109,46,129,121,1355,36175,cc35ee4e497e96cb7f3d4ff817a5234f5858f4ad,"(51.4257, -2.51982)",24,48,161,1,1
2008,74521,South West,Bath and North East Somerset,A36,PU,375856,165236,Darlington St,Warminster Rd,0.5,0.31,50,44,5580,35,634,84,6,0,1,1,0,92,6385,c0bbd758893dea2e6141b9ee89a9ab84532c3ec5,"(51.38566, -2.34834)",22,30,74,12,1
2008,75360,South West,Bath and North East Somerset,A367,PU,374950,164450,Broad Quay,Corn St,0.1,0.06,15,79,4865,373,1030,77,14,2,2,1,0,96,6443,690b9c6c9d9153e12b042b7c9fc59aa72628e429,"(51.37855, -2.36131)",35,20,14,7,1
2008,75361,South West,Bath and North East Somerset,A367,PU,375000,164490,Ambury,A3039,0.2,0.12,58,66,7505,487,1261,117,14,11,1,1,1,145,9464,637e5d83a0d2a3acc077867d1f9fd4f9b008dc9e,"(51.37891, -2.36059)",35,20,14,7,1
2008,75362,South West,Bath and North East Somerset,A367,PU,375040,164370,Churchill Bridge,A3039,0.1,0.06,58,66,7505,487,1261,117,14,11,1,1,1,145,9464,00a604f5b2fd9cd6140bfde7a797909de7ec72f7,"(51.37784, -2.36001)",35,21,13,7,1
2008,75363,South West,Bath and North East Somerset,A367,PU,374970,164380,Churchill Bridge,Ambury,0.1,0.06,58,66,7505,487,1261,117,14,11,1,1,1,145,9464,f61a8b48c374fd2f90ef899b7323f51b9abaf8c8,"(51.37792, -2.36102)",35,20,12,7,1
2008,75364,South West,Bath and North East Somerset,A367,PU,374900,164410,Broad Quay,Avon St,0.1,0.06,9,37,3744,121,411,37,3,2,1,0,1,44,4357,0d54b9e170bc96e79f73de81f766324c17dee5d9,"(51.37819, -2.36203)",35,20,14,7,1
2008,75365,South West,Bath and North East Somerset,A367,PU,374900,164510,Green Park Rd,Ambury,0.2,0.12,9,37,3744,121,411,37,3,2,1,0,1,44,4357,473cd6f4bd71b65b1b1be1e6ffc84e00f00654f6,"(51.37909, -2.36203)",35,20,14,7,1
2008,75366,South West,Bath and North East Somerset,A3039,PU,375030,165050,Northgate St,Saracen St,0.1,0.06,177,66,5116,230,833,125,12,1,1,0,0,139,6384,014bc8d4e302964c13673e501153c58dbbfc0fa5,"(51.38395, -2.3602)",35,20,11,7,1
2008,75367,South West,Bath and North East Somerset,A3039,PU,375040,165110,Broad St,Walcot St,0.1,0.06,101,34,1818,115,245,33,2,1,1,0,0,37,2249,2a8738961528b93243e8cb76097ccd0c16264a05,"(51.38449, -2.36006)",35,20,7,7,1
2008,75368,South West,Bath and North East Somerset,A3039,PU,375070,165050,Northgate St,Walcot St,0.1,0.06,160,40,3137,111,367,60,5,1,2,0,0,68,3723,7906282fbbe4c247a9544f97594d588cd7619b86,"(51.38395, -2.35963)",35,20,11,7,1
2008,76061,South West,Bath and North East Somerset,A4,PR,371600,165740,A36,A4 principal,0.4,0.24,52,302,14634,223,2034,219,18,3,5,18,7,270,17463,3acbef9aaab19bcba1fccecae92d8d0db3057e02,"(51.38998, -2.40954)",9,28,68,22,1
2008,77949,South West,Bath and North East Somerset,A367,PU,373750,162070,Sulis Manor Rd roundabout,A3062,0.8,0.49,62,190,18546,278,2060,388,72,56,22,40,53,631,21705,cad346a407c90469f65dbc692525eeb2e9300347,"(51.3571, -2.37837)",30,60,334,19,1
2008,77950,South West,Bath and North East Somerset,A36,PU,373000,164660,Connection Rd,A3604,1.2,0.74,52,72,11496,237,2245,361,65,26,9,16,40,517,14567,87cc0ce8f5c3d02d5779e3efbf19e18a92053677,"(51.38035, -2.38934)",32,103,578,13,1
2008,77951,South West,Bath and North East Somerset,A36,TR,378950,164000,"Hanton Hill, Bathampton",B3108,4.6,2.85,63,100,10925,141,1137,248,53,19,52,108,101,581,12884,c18fb59f10137271515b22bd8bb2d1cbfb2e8a80,"(51.37467, -2.30381)",1,27,49,10,1
2008,77952,South West,Bath and North East Somerset,A4,PU,372500,165230,Old Newbridge Hill,A431,1.4,0.86,57,335,16244,248,2257,243,20,4,5,20,8,300,19384,004d844e161fc149831ea78ddf5e198a2e0abdcb,"(51.38544, -2.39657)",29,17,317,8,1
2008,77953,South West,Bath and North East Somerset,A363,PU,378660,167000,Bathford Hill,A4,0.2,0.12,8,81,8001,9,1281,193,36,12,3,12,20,276,9648,aeaecad0d759810a4509884c9bc8281c343967c6,"(51.40162, -2.30815)",1,26,41,10,1
2008,77954,South West,Bath and North East Somerset,A431,PU,372600,165500,A4,Penn Hill Rd,1.3,0.8,72,28,5212,38,802,67,8,13,2,2,2,94,6174,76ef2460cddb4d0cb2b049c5a4a0d6bfef2eada3,"(51.38787, -2.39515)",29,16,319,8,1
2008,77976,South West,Bath and North East Somerset,A37,PU,361230,168000,Staunton Lane,LA Boundary,0.5,0.31,36,202,13534,109,2440,514,108,89,50,156,364,1281,17566,f8393810b129272bf48934a22e06e1e2c5ac2fcf,"(51.40969, -2.55882)",7,75,402,20,1
2008,78006,South West,Bath and North East Somerset,A4175,PU,365100,168910,road to Stockwood Hill,B3116,0.6,0.37,103,123,9890,195,2016,322,55,12,8,11,73,481,12705,8579a0504e9beeb94cd575f9472173859d844749,"(51.41813, -2.50327)",24,49,171,1,1
2008,78024,South West,Bath and North East Somerset,A362,PR,370250,154360,Manor Rd,LA Boundary,0.2,0.12,10,62,5023,51,1390,195,57,39,5,12,105,413,6939,9a863b349a2b1e4731167bd0670af89702d8336c,"(51.2876, -2.42799)",12,78,416,24,1
2008,99383,South West,Bath and North East Somerset,A4,TR,377610,166610,A46,A363,2.1,1.3,16,281,18411,148,2878,354,110,50,37,102,105,758,22476,5d44d9a15877c9c86e8ce3d15c0abed21c98adeb,"(51.39808, -2.32322)",1,24,31,10,1
2009,6133,South West,Bath and North East Somerset,A4,PU,375000,165200,Broad St,A3039,0.5,0.31,210,104,11242,31,2060,193,17,3,4,1,2,220,13657,ea66f5f94981093f5bb49abfc51f3f9116d6ef09,"(51.3853, -2.36064)",35,20,7,7,1
2009,6134,South West,Bath and North East Somerset,A4,PR,365000,169290,A4174/A4175,B3116,2.8,1.73,54,331,15208,164,2380,456,86,80,37,83,97,839,18922,ffe01aca0cacd78b161102faeefdded9a4b5f6fe,"(51.42154, -2.50474)",24,49,171,1,1
2009,6382,South West,Bath and North East Somerset,A37,PR,361700,165000,B3130,Staunton Lane,3.2,1.98,34,176,11039,95,2083,393,89,72,38,111,292,995,14388,5ec9c3632abcb4d8683771fe643c10f9d1da5024,"(51.38275, -2.55174)",7,74,399,20,1
2009,6990,South West,Bath and North East Somerset,A36,PU,375300,164240,A367 roundabout,A3062 roundabout,0.5,0.31,363,334,19413,214,2678,379,71,23,23,49,88,633,23272,b176af3616a96d3e014b2b5c4991808fa5954336,"(51.37668, -2.35627)",33,109,567,12,1
2009,7128,South West,Bath and North East Somerset,A367,PU,374700,164540,Avon St,A4,0.7,0.43,101,119,6866,291,778,88,13,2,0,0,0,103,8157,7267a47c9dbef34a664704fe175dec2245137eb4,"(51.37935, -2.36491)",34,55,196,9,1
2009,7937,South West,Bath and North East Somerset,A4,PR,372000,165640,Broadway,Old Newbridge Hill,0.4,0.24,52,208,13244,326,1761,232,19,3,2,23,14,293,15832,4606e467835d06d2c2c8c436ae1bdd74c0e2e4f0,"(51.3891, -2.40378)",29,18,313,8,1
2009,8116,South West,Bath and North East Somerset,A362,PU,366000,154970,B3355,B3355,1.5,0.93,18,62,5332,50,1159,110,27,19,1,3,22,182,6785,9b2fdf596ceb52826eb3a57bbbb955e7a54b033d,"(51.29284, -2.48899)",11,10,280,25,1
2009,8292,South West,Bath and North East Somerset,A36,PU,375619,165276,Darlington St,Beckford Rd,0.2,0.12,387,226,8500,244,1407,296,76,70,23,41,76,582,10959,a57ae4db3b510f2389f3331e0fe63f40bd6b9db0,"(51.38601, -2.35175)",35,21,24,7,1
2009,16122,South West,Bath and North East Somerset,A36,PR,372200,165000,A4(T),Connection Rd,1.5,0.93,62,295,10770,91,1592,234,67,42,16,47,55,461,13209,27bcd578a4be3b8a9d02fe7068134b5f8f944ca3,"(51.38336, -2.40086)",28,92,478,11,1
2009,16354,South West,Bath and North East Somerset,A37,PR,361900,160000,A39,A368,5.7,3.54,3,205,8926,62,1818,345,76,25,61,121,178,806,11817,4dcb15ee6ae1d5a68ec00fb90d7def4eae5e0e1a,"(51.33781, -2.54832)",5,34,95,20,1
2009,16389,South West,Bath and North East Somerset,A39,PR,364800,160000,B3115,A368,3.5,2.17,24,204,8879,100,1540,206,14,15,5,12,5,257,10980,518a22387b830250f4d4fafeb223ba0674f92661,"(51.338, -2.5067)",8,40,126,16,1
2009,16957,South West,Bath and North East Somerset,A367,PR,372050,160820,B3115,Sulis Manor Rd roundabout,1.7,1.05,64,179,16492,263,1917,324,65,49,18,32,45,533,19384,637ae5fdccc093f2788a87cfc1149e41c7b28461,"(51.34577, -2.40269)",9,28,67,22,1
2009,17552,South West,Bath and North East Somerset,A3062,PU,375630,164000,A36 roundabout,North Rd/The Avenue,1.7,1.05,36,58,4399,97,532,53,17,0,0,0,3,73,5159,1df04472d5ea97fff2a88c0f416ab3ef2f38424b,"(51.37453, -2.35151)",33,110,574,12,1
2009,17920,South West,Bath and North East Somerset,A36,PU,375440,165500,Beckford Rd,A4,0.5,0.31,236,152,14678,129,1940,404,119,48,28,100,101,800,17699,1217961de722dc9fef89cf8858ef969793f97303,"(51.388, -2.35434)",35,21,19,7,1
2009,18277,South West,Bath and North East Somerset,A4,PU,375010,165130,Saracen St,George St,0.1,0.06,71,35,3283,109,585,82,10,0,0,0,0,92,4104,fbb6e3b5f53eb6cb775c072f14cf790164825b1e,"(51.38467, -2.3605)",35,20,7,7,1
2009,26126,South West,Bath and North East Somerset,A4,PU,376000,166200,A36,A46,2,1.24,382,258,19606,440,3209,431,94,187,33,79,121,945,24458,304a3285140feae34b2a46e18d02b8beddea200b,"(51.39432, -2.34634)",36,95,490,4,1
2009,26127,South West,Bath and North East Somerset,A4,PR,370000,165500,B3116,A39,5,3.1,77,355,17746,243,2518,581,107,85,20,72,126,991,21853,0cd581885de480ce3ef42963e5407c909ca1baff,"(51.38774, -2.43252)",9,28,68,22,1
2009,26381,South West,Bath and North East Somerset,A36,TU,376000,165451,Sydney Rd/Beckford Rd,"Hantone Hill, Bathampton",1.9,1.18,54,100,12830,115,1489,302,63,41,23,63,97,589,15123,4a40ec98ecf9307e29b19bf6e66e1b9fd9dc42aa,"(51.3876, -2.34629)",22,30,72,12,1
2009,26417,South West,Bath and North East Somerset,A39,PR,363500,157000,A37,B3355,1,0.62,14,98,5023,48,910,200,49,17,8,19,32,325,6404,4ecf02a1625398e2013d0949ddf2375c9789c63c,"(51.31094, -2.52505)",3,43,136,23,1
2009,27024,South West,Bath and North East Somerset,A36,PU,375640,165000,A3062 roundabout,Sydney Place,1.1,0.68,71,288,17334,287,2482,706,82,46,34,86,83,1037,21428,a9f3e7c2c07078a101a1faaff063986b7dec4ae4,"(51.38353, -2.35143)",35,21,3,7,1
2009,27025,South West,Bath and North East Somerset,A367,PU,368000,154500,LA boundary,A362,2.6,1.61,70,195,11161,180,1731,190,23,28,10,30,41,322,13589,bf65ba5772e1f025463751714e882fe407b97efb,"(51.28874, -2.46026)",26,99,507,26,1
2009,27026,South West,Bath and North East Somerset,A368,PR,360000,161000,B3114,A37,9,5.59,16,63,4801,49,601,103,21,8,3,4,10,149,5663,87df0877a2c3c3d4bf0d20c145e984de27ce6e2b,"(51.34667, -2.57571)",6,31,79,21,1
2009,27156,South West,Bath and North East Somerset,A4,PU,374000,165200,A3604,A367,1.1,0.68,256,196,13439,400,2447,320,44,6,1,1,0,372,16854,653c61d377c9180d9c076d1da88a8d132a40c9ad,"(51.38525, -2.37502)",34,115,205,9,1
2009,27638,South West,Bath and North East Somerset,A3062,PU,375000,162260,A367,The Avenue/Ralph Allen Drive,2.4,1.49,165,84,10112,96,1171,70,36,0,1,0,0,107,11570,d87e0a8861668156eb3c822c6b77696aea154b93,"(51.35886, -2.36044)",19,36,121,18,1
2009,28320,South West,Bath and North East Somerset,A36,PU,375783,165443,Bathwick St,Warminster Rd,0.5,0.31,395,77,4938,115,564,77,19,5,1,7,9,118,5812,f9170a565be78a2b335981583e1b628ddf4236b3,"(51.38752, -2.34941)",36,96,499,6,1
2009,36131,South West,Bath and North East Somerset,A4,PU,374700,165000,A367,Broad St,0.6,0.37,188,104,6044,41,1023,78,15,2,2,1,0,98,7310,dbb9249bb8f252af1fcaea7c171f2a195dee1dd9,"(51.38349, -2.36494)",34,55,193,9,1
2009,36389,South West,Bath and North East Somerset,A37,PR,361770,164000,A368,B3130,3.2,1.98,20,189,10438,102,2244,334,71,29,36,120,217,807,13780,7a73ecee182123d0c5e6e9988393f416d101aa08,"(51.37376, -2.55062)",7,74,399,20,1
2009,36423,South West,Bath and North East Somerset,A39,PR,370000,165300,A368,A4,6,3.72,42,80,11349,123,1379,119,37,15,11,11,13,206,13137,177f50eab1d2f526aa0138db651cdd8b9053fcb0,"(51.38594, -2.4325)",9,28,68,22,1
2009,37050,South West,Bath and North East Somerset,A367,PU,374800,164300,A3062,A36/A3064 roundabout,3,1.86,88,260,14014,491,1598,216,54,48,6,23,21,368,16731,19c87d7eb83e5281c7cf1178c8040984c393f977,"(51.3772, -2.36345)",33,109,,12,1
2009,38015,South West,Bath and North East Somerset,A3039,PU,375085,164955,Dorchester St,Broad St,0.9,0.55,245,25,1893,413,344,72,15,0,0,0,0,87,2762,b0b60807378643942c0c60f450f32c44e2ac9898,"(51.3831, -2.35941)",35,20,11,7,1
2009,38606,South West,Bath and North East Somerset,A363,PR,379280,165000,LA Boundary,Bathford Hill,3.1,1.92,8,76,7122,8,1177,158,33,10,3,9,17,230,8613,83f48560b69c9009eaf34983b93b4323d05e9468,"(51.38367, -2.29912)",1,24,45,10,1
2009,46133,South West,Bath and North East Somerset,A4,PR,371000,165500,A39,A36,1.4,0.86,94,415,18973,347,2678,355,92,45,25,42,78,637,23050,0946f72df1227029e04ead3d43c7c2fd2f29d33c,"(51.3878, -2.41814)",9,28,68,22,1
2009,46389,South West,Bath and North East Somerset,A37,PR,362930,156000,A362,A39,1.4,0.86,12,215,13021,126,2457,429,136,65,69,157,201,1057,16876,5f4ecaaec11a80b751c40938b3ac4118d7687c60,"(51.30191, -2.53312)",3,43,131,23,1
2009,46421,South West,Bath and North East Somerset,A39,PR,364000,157500,B3355,B3115,2.8,1.73,26,143,7565,107,1358,160,59,35,10,14,12,290,9463,dad5d5609793e3a272b637a61e0ce8cf62ee680c,"(51.31547, -2.51793)",3,43,136,23,1
2009,47026,South West,Bath and North East Somerset,A362,PR,365000,154900,A37,B3355,3,1.86,53,127,9222,141,1704,209,69,29,20,49,62,438,11632,837d0525083ac1b2ded1002f6791763da3dfef05,"(51.29215, -2.50332)",13,67,373,23,1
2009,47031,South West,Bath and North East Somerset,A367,PR,370000,156940,A362,B3115,8.7,5.4,22,231,11225,116,1708,179,74,35,8,27,58,381,13661,7a8b163f3e41313de4351d12866d8b71341d266a,"(51.31078, -2.43179)",15,72,377,22,1
2009,47162,South West,Bath and North East Somerset,A431,PR,370000,167400,"Penn Hill Rd, Bath",LA boundary,4.6,2.85,34,89,6392,48,903,53,5,4,2,1,1,66,7498,9531c8b55fdbe621a43685ffb5103957b96dfe6f,"(51.40483, -2.43268)",1,25,50,10,1
2009,47897,South West,Bath and North East Somerset,A3604,PU,373580,165000,A4,A36,0.3,0.18,93,80,12647,107,2827,244,32,74,4,3,9,366,16027,dc5ded55ed1376e39134d1e171c3485bce47b52a,"(51.38344, -2.38103)",32,103,538,13,1
2009,48359,South West,Bath and North East Somerset,A367,PU,375005,164350,A36/A3064 roundabout,Broad Quay,0.1,0.06,206,137,13153,530,1660,166,23,3,4,2,5,203,15683,fa9c6ae495c13298d0d604fc19418db78bbfb3d4,"(51.37765, -2.36051)",35,20,12,7,1
2009,56111,South West,Bath and North East Somerset,A4,PR,380000,167630,A363,LA Boundary,2,1.24,32,154,9819,134,1277,195,49,22,27,56,36,385,11769,7ad33d6c308d2104037b67cbf68c46cdd40a14b2,"(51.40734, -2.28893)",1,26,41,10,1
2009,56378,South West,Bath and North East Somerset,A36,TR,377840,160000,LA Boundary,LA Boundary,3.1,1.92,10,132,9823,50,1424,273,51,18,39,107,154,642,12071,d29aef5dea6b89edf780fa3f279de202655dcb34,"(51.33865, -2.31951)",10,113,52,10,1
2009,56445,South West,Bath and North East Somerset,A4,PU,373300,165100,A431,A3604,0.3,0.18,322,303,17706,638,1966,126,20,5,3,4,6,164,20777,a51fd60137dec5f086efb312e091a84c7745d3e6,"(51.38432, -2.38506)",34,54,207,9,1
2009,56503,South West,Bath and North East Somerset,A46,TR,375273,170000,A4,LA Boundary,5.1,3.16,11,197,16173,81,2700,541,88,256,101,185,212,1383,20534,e83e21ffca1108dd5f357e8c787308df984ac056,"(51.42846, -2.35706)",1,25,51,10,1
2009,56952,South West,Bath and North East Somerset,A362,PU,368000,154759,B3355,A367,2.1,1.3,42,142,12712,111,1671,195,41,25,19,31,27,338,14974,ddbeb11bc907963dd2c1f1ec7a4ff7b01a5f8d30,"(51.29106, -2.46029)",26,99,507,26,1
2009,57032,South West,Bath and North East Somerset,A368,PR,365000,161630,A37,A39,4.4,2.73,8,51,4332,27,720,93,14,12,3,3,18,143,5273,e68e6017749cc5284d488524e3b054cd4ea175c1,"(51.35267, -2.50399)",8,40,130,16,1
2009,57046,South West,Bath and North East Somerset,A362,PU,370000,154560,A367,Manor Rd,1.4,0.86,23,69,8073,147,1463,192,53,46,10,18,38,357,10109,9f123f55a7158347efd65b5aaaa3cafa86e03d98,"(51.28939, -2.43159)",12,78,416,24,1
2009,57290,South West,Bath and North East Somerset,A4175,PR,364728,169000,A4174 roundabout,road from Stockwood Hill,1,0.62,253,261,11289,170,1828,181,25,9,4,10,22,251,13799,bb612e30e8a4886bf019afbbc56a88e7deb523d6,"(51.41891, -2.50862)",24,49,171,1,1
