id,uri,title,published,isbn,author
GB7305387,http://bnb.data.bl.uk/id/resource/010325178,Notes on Arnold Bennett - 'The Card',1973,0714201383,I. L. Baker
GBA974666,http://bnb.data.bl.uk/id/resource/015337261,Edmund Bertram's diary,2009,1410413004,Amanda Grange
GB98V0216,http://bnb.data.bl.uk/id/resource/008392447,Distant voices,1998,0754020983,Barbara Erskine
GBB081422,http://bnb.data.bl.uk/id/resource/015595065,Dusted to death,2010,1410425096,Barbara Colley
GBA533649,http://bnb.data.bl.uk/id/resource/013180260,Guns of Warbonnet,2005,1405680415,D. B. Newton
GB7200433,http://bnb.data.bl.uk/id/resource/010971926,God and the rabbit,1971,0855946059,Michael Home
GBB290237,http://bnb.data.bl.uk/id/resource/009638999,Keeping company,2003,0754088618,Tami Hoag
GBB222403,http://bnb.data.bl.uk/id/resource/016042527,The devil's larder,2002,0754049175,Jim Crace
GB8427135,http://bnb.data.bl.uk/id/resource/010103961,Where tomorrow waits,1984,0859977374,Mary Carroll
GB7734316,http://bnb.data.bl.uk/id/resource/008783006,Green leaves,1977,0851190170,Robert Henrey
GBA160527,http://bnb.data.bl.uk/id/resource/009482005,Bath administer'd : corporation affairs at the 18th-century spa,2001,0952632624,Trevor Fawcett
GB8708849,http://bnb.data.bl.uk/id/resource/010104040,Soldier blue,1987,0859978168,Theodore V. Olsen
GBA544519,http://bnb.data.bl.uk/id/resource/013206192,The Opal deception,2005,1405660643,Eoin Colfer
GBA579833,http://bnb.data.bl.uk/id/resource/013296958,Of woman born,2005,1405621745,Gilda O'Neill
GB9534633,http://bnb.data.bl.uk/id/resource/007712946,Girl from nowhere,1995,0745126596,Rae Foley
GBB103212,http://bnb.data.bl.uk/id/resource/015723445,Too young to get old,2011,1445854953,Christine Webber
GBA636879,http://bnb.data.bl.uk/id/resource/013437765,Darcy's diary,2006,1405635622,Amanda Grange
GBB162380,http://bnb.data.bl.uk/id/resource/015814011,The three Weissmanns of Westport,2011,1445857545,Cathleen Schine
GB8704759,http://bnb.data.bl.uk/id/resource/009444190,Autumn in April,1987,0745105173,Essie Summers
GBB243275,http://bnb.data.bl.uk/id/resource/016077682,Melbourne & Southeast Australia,2012,1908206764,Darroch Donald
GBA995019,http://bnb.data.bl.uk/id/resource/015381110,Handbags and homicide,2009,1410411877,Dorothy Howell
GB8422671,http://bnb.data.bl.uk/id/resource/006739359,The survivalist,1984,0859975487,Jerry Ahern
GB99V6873,http://bnb.data.bl.uk/id/resource/008393548,Coffin's game,1999,0754038017,Gwendoline Butler
GB7321774,http://bnb.data.bl.uk/id/resource/010972160,Ride the red earth,1973,0855948701,Paul I. Wellman
GBA910468,http://bnb.data.bl.uk/id/resource/014894743,Knack hiking & backpacking : a complete illustrated guide,2009,1599214008,Buck Tilton
GB8614758,http://bnb.data.bl.uk/id/resource/009445343,The second door,1986,0745191630,Quenna Tilbury
GBB271315,http://bnb.data.bl.uk/id/resource/010912871,Kidnap,2003,075408938X,Philip McCutchan
GBB270662,http://bnb.data.bl.uk/id/resource/016127087,Criminal,2012,1445826623,Karin Slaughter
GBB292674,http://bnb.data.bl.uk/id/resource/010910264,Hotel hostess,2002,0786240822,Faith Baldwin
GBB162834,http://bnb.data.bl.uk/id/resource/015814465,Santa is coming to Birmingham,2011,1849931992,Steve Smallman
GBA3Z1782,http://bnb.data.bl.uk/id/resource/006950407,Ride to Banshee Cañon,2002,0786237864,James C. Work
GBA485989,http://bnb.data.bl.uk/id/resource/013052851,Jet set nurse,2004,0754069672,Jane Con.verse
GB8233125,http://bnb.data.bl.uk/id/resource/010103742,The woman I am,1983,0859975088,Catherine Kidwell
GBA698831,http://bnb.data.bl.uk/id/resource/013608094,Broken biscuits,2007,1405638451,Liz Kettle
GBB202182,http://bnb.data.bl.uk/id/resource/016005070,Classified as murder,2012,1445865424,Miranda James
GBA152778,http://bnb.data.bl.uk/id/resource/010733102,Animal tales : animal stories and rhymes,2000,0752534572,Caroline Repchuk
GBB1C6547,http://bnb.data.bl.uk/id/resource/015959670,The lost colony,2012,1445881527,Theodore V. Olsen
GBA994992,http://bnb.data.bl.uk/id/resource/015381083,Adventures on the high teas,2009,140843010X,Stuart Maconie
GB9962668,http://bnb.data.bl.uk/id/resource/007048171,The little garage,1999,1840880996,Simone Abel
GBA116877,http://bnb.data.bl.uk/id/resource/010733313,Wild cats : and other dangerous predators,2001,075254666X,Clare Oliver
GB97W4976,http://bnb.data.bl.uk/id/resource/008392843,Master of the moor,1997,0754030709,Ruth Rendell
GBA698795,http://bnb.data.bl.uk/id/resource/013608058,Crisis,2006,1405615907,Robin Cook
GBA649603,http://bnb.data.bl.uk/id/resource/013475759,The nightingale's nest,2006,1405614145,Sarah Harrison
GB8338429,http://bnb.data.bl.uk/id/resource/008783573,Enchanted desert,1984,0851195997,Suzanne Michelle
GBA654766,http://bnb.data.bl.uk/id/resource/013490835,Elusive Moose,2006,1905236743,Joan Gannij
GBB035332,http://bnb.data.bl.uk/id/resource/014875720,An ecobardic manifesto,2008,1906900078,Fire Springs
GBA806598,http://bnb.data.bl.uk/id/resource/014493527,Return of the fast gun,2008,1405643544,Lauran Paine
GBA442555,http://bnb.data.bl.uk/id/resource/012929956,Black Dog,2004,0754096688,Thomas Laird
GB8754606,http://bnb.data.bl.uk/id/resource/010104168,Seven days to a killing,1988,0859979474,Clive Egleton
GB8434004,http://bnb.data.bl.uk/id/resource/009443766,Some day you'll know,1984,0745100880,Renée Shann
GB8541817,http://bnb.data.bl.uk/id/resource/010104016,There must be showers,1985,0859977927,Anne Hampson
GBA994949,http://bnb.data.bl.uk/id/resource/015381040,Agatha Raisin and the love from hell,2009,1408412918,M. C. Beaton
GB98V2274,http://bnb.data.bl.uk/id/resource/008393216,The grand ones of San Ildefonso,1998,0754034577,Lauran Paine
GBB251364,http://bnb.data.bl.uk/id/resource/011553470,Love strikes a devil,2002,075408826X,Barbara Cartland
GB7936524,http://bnb.data.bl.uk/id/resource/008113538,Renedezvous with danger,1980,0850468736,Margaret Pemberton
GB8338434,http://bnb.data.bl.uk/id/resource/008783582,Guilt with honour,1984,085119608X,Jeffrey Ashford
GBA1W1149,http://bnb.data.bl.uk/id/resource/010767860,Shakespeare's storybook : folk tales that inspired the bard,2001,1841483060,Patrick Ryan
GB7420307,http://bnb.data.bl.uk/id/resource/011597391,The Valley of the Moon,1974,0859970280,Jack London
GBA048961,http://bnb.data.bl.uk/id/resource/010733202,Investigate astronomy,2000,075253663X,Tim Furniss
GBB134676,http://bnb.data.bl.uk/id/resource/015772331,Crescent dawn : a Dirk Pitt novel,2011,1410432785,Clive Cussler
GB98V3502,http://bnb.data.bl.uk/id/resource/008393199,Thunder range,1998,0754034364,Jackson Cole
GBB226603,http://bnb.data.bl.uk/id/resource/016049652,Pesticide the Flower Fairy,2012,1445842254,Paul Stewart
GB8234937,http://bnb.data.bl.uk/id/resource/005613781,One way with words,1980,0904700100,Anne-Marie Gillam
GBA1Z9501,http://bnb.data.bl.uk/id/resource/008393970,The winds of chance,2000,075404243X,Lynne Collins
GBA531412,http://bnb.data.bl.uk/id/resource/013175068,Frozen,2005,1405631481,Lindsay Jayne Ashford
GBA063790,http://bnb.data.bl.uk/id/resource/008388517,Juggling : all you need to know to develop amazing juggling skills,2000,0752539841,Stuart Ashman
GBB067666,http://bnb.data.bl.uk/id/resource/015566750,Fired up,2010,1408459604,Jayne Ann Krentz
GB7214181,http://bnb.data.bl.uk/id/resource/010971987,The curve and the tusk,1972,0855946784,Stuart Cloete
GB9969336,http://bnb.data.bl.uk/id/resource/006745397,The Mr Meddle stories,1999,184164093X,Enid Blyton
GB8538810,http://bnb.data.bl.uk/id/resource/008783353,Crotal & white : scenes from a Hebridean boyhood,1986,0851193765,Finlay J. Macdonald
GBA974661,http://bnb.data.bl.uk/id/resource/015337256,Cut and branded,2009,1408421704,Jack Curtis
GB8803984,http://bnb.data.bl.uk/id/resource/009444395,The end of the tale,1988,0745107230,W. J. Corbett
GB8606947,http://bnb.data.bl.uk/id/resource/009445325,The driftwood beach,1986,0893409596,Samantha Harvey
GB97W4415,http://bnb.data.bl.uk/id/resource/008392854,Burnt Creek,1997,0754030814,Ernest Haycox
GB8925099,http://bnb.data.bl.uk/id/resource/010734929,Bibliographic records : use of data elements in the book world,1989,0861970853,Lorcan Dempsey
GBA0Y4378,http://bnb.data.bl.uk/id/resource/008392036,High time to kill,2000,0754013898,Raymond Benson
GBA995030,http://bnb.data.bl.uk/id/resource/015381121,Cutting loose,2009,140843251X,Susan Andersen
GB98Y4959,http://bnb.data.bl.uk/id/resource/007714255,Stars for the toff,1997,0783819900,John Creasey
GB8804041,http://bnb.data.bl.uk/id/resource/009444383,Bridal sweet,1988,0745107109,Sheila Burns
GB8120373,http://bnb.data.bl.uk/id/resource/006741020,"Thinking about systems, ideas and action",1978,0900843969,Geoffrey Hutton
GBA006761,http://bnb.data.bl.uk/id/resource/010733062,Cookshelf Italian,2000,0752533797,Penny Stephens
GBA775359,http://bnb.data.bl.uk/id/resource/013950618,Mistress of the art of death,2007,140561806X,Ariana Franklin
GBA806599,http://bnb.data.bl.uk/id/resource/014493528,Pursuit,2007,1405643587,Lewis B. Patten
GBA698786,http://bnb.data.bl.uk/id/resource/013608049,Blue water,2006,1405615214,A. Manette Ansay
GBA8D4271,http://bnb.data.bl.uk/id/resource/014837058,Murder can crash your party,2008,1410408728,Selma Eichler
GBA531569,http://bnb.data.bl.uk/id/resource/013175225,File M for murder : a Cornelia Upshaw and fancy mystery,2004,1594141908,India Edghill
GBB2C1589,http://bnb.data.bl.uk/id/resource/007629700,The Belvedere Tower,2003,0754019500,Elizabeth Hawksley
GBA1V9217,http://bnb.data.bl.uk/id/resource/008392269,Four blondes,2001,0754016331,Candace Bushnell
GB98V4591,http://bnb.data.bl.uk/id/resource/008393267,The black mountain,1998,0754035115,Rex Stout
GB8701792,http://bnb.data.bl.uk/id/resource/009445398,Born to love,1987,0745192181,Kathleen Treves
GB8443770,http://bnb.data.bl.uk/id/resource/009443780,After a famous victory,1985,074510102X,Lucilla Andrews
GB7203997,http://bnb.data.bl.uk/id/resource/010971943,Suvla John,1972,0855946237,Warwick Deeping
GB8412447,http://bnb.data.bl.uk/id/resource/008783074,Remember September,1984,0851190855,Joyce Dingwell
GB8606998,http://bnb.data.bl.uk/id/resource/009445329,Murder among friends,1986,0745191495,Frank D. McConnell
GBA509823,http://bnb.data.bl.uk/id/resource/013100411,Agatha Raisin and the potted gardener,2005,140563281X,M. C. Beaton
GBB134325,http://bnb.data.bl.uk/id/resource/015771980,Returner's wealth,2011,1405664851,Paul Stewart
GBA651160,http://bnb.data.bl.uk/id/resource/013480461,Whispering canyon,2006,0786281235,Stuart Brock
GBB0D0624,http://bnb.data.bl.uk/id/resource/015685358,Summer's end,2010,1408488027,Danielle Steel
GB8120104,http://bnb.data.bl.uk/id/resource/008783716,The Damocles factor,1981,0851197426,Roy Chester
GB95Q9199,http://bnb.data.bl.uk/id/resource/007712905,The son of York,1995,0745125670,Margaret Abbey
GB8538789,http://bnb.data.bl.uk/id/resource/009445283,Come next spring,1986,0893409901,Elizabeth Graham
GBB016645,http://bnb.data.bl.uk/id/resource/014555867,Great British cooking,2007,1407504835,Pamela Gwyther
GB7934483,http://bnb.data.bl.uk/id/resource/010103693,To have and have not,1980,085997443X,Ernest Hemingway
GBA455137,http://bnb.data.bl.uk/id/resource/012959376,Moonflete,2004,0786266031,Veronica Black
GB98Y0818,http://bnb.data.bl.uk/id/resource/008393015,One more time,1998,0786213469,Faith Baldwin
GBA8A9799,http://bnb.data.bl.uk/id/resource/014754573,End of days : predictions and prophecies about the end of the world,2008,1410407462,Sylvia Browne
GB8434018,http://bnb.data.bl.uk/id/resource/008783666,Single action,1984,0893407321,Nelson Nye
GBB226649,http://bnb.data.bl.uk/id/resource/016049698,Feast day of fools,2012,1410442144,James Lee Burke
GBA304523,http://bnb.data.bl.uk/id/resource/007048240,Let's walk in the garden!,2001,1840885157,Lisa Gillian
GBA974682,http://bnb.data.bl.uk/id/resource/015337277,Salt-Lick Range),2009,1408441896,Lauran Paine
GB7008678,http://bnb.data.bl.uk/id/resource/012244849,The book of the Axe : containing a piscatorial description of that stream and historical sketches of all the parishes and remarkable places upon its banks,1969,0901571210,G. P. R. Pulman
GB8537738,http://bnb.data.bl.uk/id/resource/008783345,The old farm,1986,0851193676,Thomas Hennell
GBB018637,http://bnb.data.bl.uk/id/resource/014555885,"1000s of freaky, scary, gross, incredible and simply unbelievable true facts",2007,1407507605,John Guest
GBB226619,http://bnb.data.bl.uk/id/resource/016049668,Pride and prejudice,2012,1445845687,Jane Austen
GB8517059,http://bnb.data.bl.uk/id/resource/009445225,Range rebel,1985,0893408093,Gordon D. Shirreffs
GBA651162,http://bnb.data.bl.uk/id/resource/013480463,Treasure of the Black Hills,2006,1405635495,John Prescott
GB8507355,http://bnb.data.bl.uk/id/resource/011187364,The land of green ginger,1975,0859971090,Winifred Holtby
GBA666803,http://bnb.data.bl.uk/id/resource/013522659,Love over Scotland : a 44 Scotland Street novel,2006,1405615028,Alexander McCall Smith
GB8442691,http://bnb.data.bl.uk/id/resource/010103795,Leftover love,1985,0859975649,Janet Dailey
GB9909607,http://bnb.data.bl.uk/id/resource/012702251,Bedtime for tiny mouse,1997,1857245156,Risa Sherwood Gordon
GBA698842,http://bnb.data.bl.uk/id/resource/013608105,The isle of song,2007,140563958X,Hilary Wilde
GBA531975,http://bnb.data.bl.uk/id/resource/013175632,Eye of newt,2004,1594140960,Denise Dietz
GB8625114,http://bnb.data.bl.uk/id/resource/009444143,Down for the count,1987,074510469X,Stuart M. Kaminsky
GB99X6765,http://bnb.data.bl.uk/id/resource/008393399,The Youngerman guns,1999,0754036499,Lewis B. Patten
GB7114803,http://bnb.data.bl.uk/id/resource/010971880,Seven days in New Crete,1971,0855940336,Robert Graves
GBA902764,http://bnb.data.bl.uk/id/resource/014870147,Artemis Fowl and the time paradox,2009,1405663197,Eoin Colfer
GBA994935,http://bnb.data.bl.uk/id/resource/015381026,The kiss of death,2009,1405663537,Marcus Sedgwick
GBA509806,http://bnb.data.bl.uk/id/resource/013100394,Wind walker,2004,1405630884,Cassie Edwards
GB7717125,http://bnb.data.bl.uk/id/resource/008113383,A gun to play with,1977,0850467047,J. F. Straker
GB8234931,http://bnb.data.bl.uk/id/resource/005613775,One way with words,1980,0904700100,Anne-Marie Gillam
GBA8A7735,http://bnb.data.bl.uk/id/resource/014749668,The chance of a lifetime,2008,1410408078,Sheri Cobb South
GBB134694,http://bnb.data.bl.uk/id/resource/015772349,Kate : the making of a princess,2010,1445855852,Claudia Joseph
GB96Z4291,http://bnb.data.bl.uk/id/resource/007713399,The Frenchman and the lady,1996,0786206012,Elizabeth Cadell
GBB243277,http://bnb.data.bl.uk/id/resource/016077684,Andaman Coast,2012,1908206780,Andrew Spooner
GBA455296,http://bnb.data.bl.uk/id/resource/012959535,At risk,2004,140562003X,Stella Rimington
GB8905891,http://bnb.data.bl.uk/id/resource/008422906,Gun luck,1990,0792700570,Lee Floren
GB8331689,http://bnb.data.bl.uk/id/resource/008783563,Quick-fire hombre,1983,0893405949,Nelson Nye
GB97Y9827,http://bnb.data.bl.uk/id/resource/007713834,After rain,1997,0783880529,William Trevor
GBB266601,http://bnb.data.bl.uk/id/resource/010912920,The kissing tree,2003,0754088979,Susan Darke
GB99V8121,http://bnb.data.bl.uk/id/resource/008393583,Death of a hussy,1999,075403836X,M. C. Beaton
GBB131657,http://bnb.data.bl.uk/id/resource/015767762,Blood on the saddle,2011,1445856581,Dan Cushman
GBA509767,http://bnb.data.bl.uk/id/resource/013100355,Cut to black,2005,1405610530,Graham Hurley
GB98Z7350,http://bnb.data.bl.uk/id/resource/008391729,Birds of prey,1998,0786211903,Wilbur A. Smith
GB7124750,http://bnb.data.bl.uk/id/resource/010971903,This side of innocence,1971,0855945826,Taylor Caldwell
GBA2X1190,http://bnb.data.bl.uk/id/resource/008394264,The vanishing holes murders,2002,0754046583,Peter Chambers
GBA470404,http://bnb.data.bl.uk/id/resource/013002370,A long and lonely road,2004,1405610204,Katie Flynn
GB8538788,http://bnb.data.bl.uk/id/resource/009445286,Felony report,1986,0745191061,Anne Blaisdell
GB8732320,http://bnb.data.bl.uk/id/resource/009444273,Try to remember,1987,0745106005,Vanessa James
GBA039153,http://bnb.data.bl.uk/id/resource/010733128,Dinosaurs,2000,0752534971,Dan Abnett
GBA866616,http://bnb.data.bl.uk/id/resource/014614937,My life with George : what I learned about joy from one neurotic (and very expensive) dog,2008,1597227110,Judith Summers
GB8712794,http://bnb.data.bl.uk/id/resource/009445442,Treasure in roubles,1987,0745192637,David Williams
GB99U5327,http://bnb.data.bl.uk/id/resource/008393623,The Valdez horses,1999,0754038769,Lee Hoffman
GB8701318,http://bnb.data.bl.uk/id/resource/009444162,Conrad's war,1987,0745104894,Andrew Davies
GB97Z8665,http://bnb.data.bl.uk/id/resource/007713809,The Kerry dance,1997,0745154190,Louise Brindley
GBA0Y4379,http://bnb.data.bl.uk/id/resource/008392035,Blue at the mizzen,2000,0786220465,Patrick O'Brian
GB7617754,http://bnb.data.bl.uk/id/resource/008113329,The bridge on the river Kwai,1976,0850466504,Pierre Boulle
GBA4Y0433,http://bnb.data.bl.uk/id/resource/008395009,Lost boy lost girl,2004,0786261501,Peter Straub
GB8519173,http://bnb.data.bl.uk/id/resource/008783306,The killing doll,1985,0851193277,Ruth Rendell
GB8412454,http://bnb.data.bl.uk/id/resource/008783071,In an Edinburgh drawing room,1984,0851190820,Lucilla Andrews
GBA4Z1016,http://bnb.data.bl.uk/id/resource/008394320,In between the sheets,2004,0754056902,Ian McEwan
GB9325309,http://bnb.data.bl.uk/id/resource/009444836,Investigating green,1993,0745151876,Donna Bailey
GB8114923,http://bnb.data.bl.uk/id/resource/008783698,Sanctuary,1981,0851197248,Barbara Goolden
GBB141490,http://bnb.data.bl.uk/id/resource/015781827,Damascus,2011,1908206047,Jessica Lee
GB9360848,http://bnb.data.bl.uk/id/resource/007713973,Green and pleasant land,1993,0745175945,Teresa Crane
